0,3,-,0,5,-,2,0,2,0,-,0,8,-,4,1,-,4,1
1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607
1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.7378008287493754,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136
1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274
1.5135612484362082,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082
1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.202264434617413,1.2589254117941673,1.318256738556407,1.318256738556407,1.318256738556407,1.2589254117941673,1.2589254117941673,1.318256738556407,1.318256738556407,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.202264434617413
0,3,-,0,5,-,2,0,2,0,-,0,8,-,4,1,-,4,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.7378008287493754,1.5135612484362082,1.5135612484362082
1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.6595869074375607
1.6595869074375607,1.7378008287493754,1.8197008586099834,1.8197008586099834,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.8197008586099834,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.6595869074375607
1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.8197008586099834,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.6595869074375607
1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.7378008287493754,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136
1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.7378008287493754,1.6595869074375607
1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136
1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136
1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.6595869074375607
1.318256738556407,1.318256738556407,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274
1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.2589254117941673,1.2589254117941673,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.2589254117941673,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.318256738556407,1.3803842646028848,1.4454397707459274,1.5135612484362082,1.3803842646028848,1.4454397707459274,1.4454397707459274
1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607
1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.7378008287493754,1.6595869074375607,1.6595869074375607
1.4454397707459274,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5848931924611136,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274
1.5848931924611136,1.5848931924611136,1.5848931924611136,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136
1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082
1.318256738556407,1.318256738556407,1.318256738556407,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082
1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082
1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.8197008586099834,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607
1.318256738556407,1.318256738556407,1.318256738556407,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848
1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.6595869074375607
1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082
1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274
1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5848931924611136,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.5135612484362082
1.5848931924611136,1.5848931924611136,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136
1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274
1.318256738556407,1.318256738556407,1.318256738556407,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848
1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.6595869074375607,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274
1.318256738556407,1.318256738556407,1.318256738556407,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274
1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.5848931924611136
1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274
1.3803842646028848,1.318256738556407,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848
1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5848931924611136,1.5848931924611136,1.5135612484362082,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.5135612484362082,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.4454397707459274,1.5135612484362082,1.4454397707459274
1.318256738556407,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.4454397707459274,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.318256738556407,1.3803842646028848,1.3803842646028848,1.3803842646028848,1.3803842646028848
1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607
1.5848931924611136,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.7378008287493754,1.7378008287493754,1.8197008586099834,1.8197008586099834,1.7378008287493754,1.7378008287493754
1.5135612484362082,1.5135612484362082,1.5848931924611136,1.5848931924611136,1.5848931924611136,1.6595869074375607,1.8197008586099834,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.5848931924611136,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.6595869074375607,1.7378008287493754,1.7378008287493754,1.7378008287493754,1.6595869074375607,1.7378008287493754
